Chrom,Position,Likelihood,Alpha,StartPos,EndPos
10,1444551.2627,0.04589966,0.07947229,1444346,1444683
10,1446488.6831,0.00907312,0.2648167,1446373,1446509
10,1448426.1035,0.4106685,0.5223869,1448410,1448452
10,1450363.5239,0.07868907,0.09262498,1450285,1450440
10,1452300.9443,2.939803,0.001764905,1445560,1457881
10,1454238.3647,1.291398,0.001702218,1447243,1460745
10,1456175.7852,2.119165e-09,0.137931,1456088,1456678
10,1458113.2056,0.01306319,0.02242065,1457579,1459868
10,1460050.626,0.214368,0.01872997,1459868,1460231
10,1461988.0464,0,0.122449,1461890,1462168
10,1463925.4668,0,0.7500002,1463909,1463952
10,1465862.8872,7.450758e-06,0.8459712,1465849,1465871
10,1467800.3076,0.004841693,0.2780574,1467762,1467864
10,1469737.728,0.06618191,0.006747806,1467972,1470691
10,1471675.1484,5.342133,0.001314064,1462585,1480469
10,1473612.5688,0.9413518,0.007191643,1472685,1474848
10,1475549.9893,1.294371,0.002070064,1469985,1481267
10,1477487.4097,6.842672,0.003245536,1473803,1481140
10,1479424.8301,0.2015415,0.301575,1479287,1479458
10,1481362.2505,0.4109151,0.07417762,1481233,1481475
10,1483299.6709,0.1379649,0.1856157,1483248,1483341
10,1485237.0913,0.0001598691,1.59895,1485233,1486010
10,1487174.5117,0.2716237,0.03629856,1487082,1487490
10,1489111.9321,1.960483,0.02607052,1488863,1489563
10,1491049.3525,0.3748818,0.1202839,1491042,1491125
10,1492986.7729,0.4549118,0.00513962,1490658,1495246
10,1494924.1934,0.06842821,2.577199,1494923,1494930
10,1496861.6138,0.0001004787,0.5715823,1496789,1496873
10,1498799.0342,0,0.02086957,1498224,1500759
10,1500736.4546,0.3677586,0.04720393,1498015,1500759
10,1502673.875,0,0.1904762,1502610,1504064
10,1504611.2954,0.277656,0.2388697,1504592,1504655
10,1506548.7158,0,0.2352942,1506480,1506599
10,1508486.1362,0.02534188,0.005423925,1506290,1510521
10,1510423.5566,0.1092313,0.02452204,1507812,1510762
10,1512360.9771,1.085818e-05,0.04456737,1512200,1512538
10,1514298.3975,0.3503059,0.275616,1514272,1514332
10,1516235.8179,0,0.3157895,1516197,1516289
10,1518173.2383,0.1484026,0.1229146,1517984,1518257
10,1520110.6587,0.02247086,0.8059033,1520104,1520136
10,1522048.0791,1.117137e-07,0.01418205,1521217,1524434
10,1523985.4995,1.63002,0.001788028,1517405,1530182
10,1525922.9199,5.887428,0.001495024,1517948,1533875
10,1527860.3403,0.1003055,0.01089021,1525656,1528750
10,1529797.7607,0.08831317,0.03786082,1529387,1529870
10,1531735.1812,14.51159,0.009217751,1530936,1532835
10,1533672.6016,2.158606,0.01666847,1533146,1534365
10,1535610.022,0.09002078,0.4061919,1535583,1535625
10,1537547.4424,0.212601,0.4005267,1537532,1537553
10,1539484.8628,0.6165622,0.3925638,1539420,1539507
10,1541422.2832,2.324092,0.003890499,1538456,1544489
10,1543359.7036,0.2406833,1.194349,1543221,1543362
10,1545297.124,0.4083163,0.03374832,1544991,1545438
10,1547234.5444,0.5587335,0.2617091,1547063,1547237
10,1549171.9648,0,0.5714286,1549137,1549193
10,1551109.3853,11.92096,0.007878842,1549587,1552622
10,1553046.8057,0.2979394,0.0161388,1552327,1554098
10,1554984.2261,0.2284362,0.05733145,1554775,1555191
10,1556921.6465,0.1120183,0.1001317,1556846,1556945
10,1558859.0669,0,2,1558727,1558865
10,1560796.4873,0.4872673,0.01128486,1559792,1561856
10,1562733.9077,0.9038408,0.0290215,1562394,1563141
10,1564671.3281,0.4230391,0.1001317,1564632,1564790
10,1566608.7485,0.5795938,0.04840486,1566402,1566855
10,1568546.1689,0.3954751,0.07840952,1568436,1568691
10,1570483.5894,0.6969636,0.04005405,1570192,1570642
10,1572421.0098,0.02111004,2.1022,1572419,1572434
10,1574358.4302,0.9195753,0.02733575,1573929,1574606
10,1576295.8506,0.3459011,0.005775448,1574302,1578247
10,1578233.271,0.04620797,0.1840856,1578217,1578247
10,1580170.6914,0.1567096,0.06741074,1580046,1580344
10,1582108.1118,0,0.02764977,1581674,1583423
10,1584045.5322,0.08831318,1.38192,1584043,1584064
10,1585982.9526,0,0.01454546,1585158,1591040
10,1587920.373,0,0.004344678,1585158,1591040
10,1589857.7935,1.145426,0.001766313,1583423,1596541
10,1591795.2139,1.145514,0.002767613,1591040,1595940
10,1593732.6343,0.41757,0.0008927043,1580331,1606012
10,1595670.0547,0,0.04444444,1591040,1595940
10,1597607.4751,0.6259581,0.006004449,1595940,1599567
10,1599544.8955,1.278419e-08,0.5217391,1599467,1599567
10,1601482.3159,0.01616993,0.2544959,1601458,1601589
10,1603419.7363,0.459389,0.01101176,1602429,1604413
10,1605357.1567,0.1237733,0.01114863,1604413,1606012
10,1607294.5771,0.7336794,0.001528565,1599467,1613464
10,1609231.9976,0.9943622,0.002167201,1603936,1613464
10,1611169.418,4.204489,0.0006353232,1595940,1629953
10,1613106.8384,2.889817,0.001622164,1605927,1620495
10,1615044.2588,0.454717,0.003747155,1612413,1617171
10,1616981.6792,0.5722043,0.003853199,1615767,1619950
10,1618919.0996,3.713708,0.005029684,1617171,1621283
10,1620856.52,0.009785112,0.09801189,1620741,1620952
10,1622793.9404,4.732299,0.002455286,1618356,1627672
10,1624731.3608,0.08483216,0.04132838,1624600,1624998
10,1626668.7812,0.6631602,0.05921764,1626536,1626779
10,1628606.2017,1.784301,0.0118363,1627593,1629613
10,1630543.6221,1.326539,0.0528309,1630360,1630569
10,1632481.0425,0.02040505,0.1089021,1632391,1632517
10,1634418.4629,0,6.000001,1634402,1634420
10,1636355.8833,1.58893,0.004977706,1634326,1638718
10,1638293.3037,1.86969,0.01293886,1637412,1639211
10,1640230.7241,0,6.000001,1640180,1640232
10,1642168.1445,0,12,1641914,1642169
10,1644105.5649,3.835575,0.1951007,1644051,1644127
10,1646042.9854,0,0.1071429,1645931,1646550
10,1647980.4058,0,0.3157896,1647837,1648018
10,1649917.8262,0.3568011,0.1033596,1649812,1650012
10,1651855.2466,4.63627,0.001890787,1645568,1658143
10,1653792.667,0.1375584,0.02832086,1653402,1654090
10,1655730.0874,1.207467,0.1115161,1655728,1655772
10,1657667.5078,10.31291,0.004203692,1655153,1660298
10,1659604.9282,4.430686e-05,0.5715823,1659587,1659645
10,1661542.3486,0.4255486,0.001503616,1653839,1677193
10,1663479.769,0.120877,0.001284838,1654781,1676690
10,1665417.1895,0.1440106,0.0008001751,1650448,1680089
10,1667354.6099,0.108317,0.0006390143,1649114,1686088
10,1669292.0303,0.005560423,0.0007371929,1653107,1685333
10,1671229.4507,0.03001761,0.0009053192,1658005,1684462
10,1673166.8711,0.1260108,0.001258178,1660297,1682514
10,1675104.2915,0.358421,0.002370011,1659587,1680089
10,1677041.7119,0.4042622,0.05921689,1676860,1677222
10,1678979.1323,1.426653,0.06464217,1678637,1679135
10,1680916.5527,5.869356,0.02504493,1680458,1681197
10,1682853.9731,0.1469176,0.6442997,1682850,1682921
10,1684791.3936,0.1003218,0.1099631,1684641,1684893
10,1686728.814,0.6166018,78.51277,1686728,1686733
10,1688666.2344,0.08921707,0.3070934,1688657,1688685
10,1690603.6548,0.1071027,0.172375,1690590,1692865
10,1692541.0752,0.0657041,0.006449223,1690590,1694045
10,1694478.4956,1.486904,0.01135624,1693667,1695233
10,1696415.916,0,6,1696413,1696429
10,1698353.3364,1.085404,0.069187,1698162,1698361
10,1700290.7568,1.330252,0.001734991,1693667,1703567
10,1702228.1772,0.04290095,0.03074903,1701931,1702483
10,1704165.5977,0,0.02006689,1703567,1712118
10,1706103.0181,0.01929808,0.002211306,1701617,1712073
10,1708040.4385,0,0.002975454,1703483,1712073
10,1709977.8589,1.40444,0.0007932696,1694888,1724971
10,1711915.2793,0,0.07594937,1703351,1712073
10,1713852.6997,0,0.857143,1713838,1713878
10,1715790.1201,0.7595834,0.008250271,1714858,1717131
10,1717727.5405,0.06573041,0.2388697,1717678,1717740
10,1719664.9609,0.7493747,0.01235092,1718735,1720099
10,1721602.3813,1.251184,0.0757026,1721449,1721749
10,1723539.8018,1.347625,0.159142,1723481,1723611
10,1725477.2222,0.1298705,0.5192434,1725464,1725494
10,1727414.6426,8.011153,0.00264594,1722881,1731889
10,1729352.063,0.04244109,0.5636106,1729336,1729365
10,1731289.4834,0,0.03529412,1730949,1731763
10,1733226.9038,0.2670617,15.72322,1733226,1733453
10,1735164.3242,0,0.2857144,1735122,1735234
10,1737101.7446,0.5697743,0.1504941,1737050,1737128
10,1739039.165,2.416798,0.002629385,1734569,1742942
10,1740976.5854,0.02202025,0.0739222,1740870,1741019
10,1742914.0059,5.981815,0.003273183,1739633,1746565
10,1744851.4263,0,2,1744845,1744863
10,1746788.8467,1.167609,0.4806319,1746782,1746805
10,1748726.2671,2.210295,0.03102112,1748375,1749002
10,1750663.6875,2.871852,0.004770802,1748167,1753089
10,1752601.1079,14.38551,0.001031366,1741019,1764173
10,1754538.5283,0.7410192,0.02435551,1754225,1755011
10,1756475.9487,10.53806,0.08601973,1756440,1756612
10,1758413.3691,0.02783753,0.01956832,1757812,1758842
10,1760350.7896,0.1989556,0.1718132,1760293,1760404
10,1762288.21,15.22009,0.005423471,1760293,1764413
10,1764225.6304,0.2697255,0.1030879,1764173,1764316
10,1766163.0508,0,0.1538462,1766085,1766316
10,1768100.4712,0.02247086,1.611807,1768097,1768139
10,1770037.8916,0.11698,0.1840857,1769991,1770068
10,1771975.312,0,0.6315791,1771956,1772026
10,1773912.7324,0.0752769,0.1366329,1773832,1773959
10,1775850.1528,1.76134e-07,0.02094241,1774417,1776408
10,1777787.5732,1.972887,0.01302455,1777394,1778528
10,1779724.9937,4.667403,0.003364676,1776402,1781255
10,1781662.4141,1.483674e-08,0.02948403,1781255,1783867
10,1783599.8345,3.108543e-09,0.04477611,1781154,1783867
10,1785537.2549,0.1278181,0.01972039,1784818,1785819
10,1787474.6753,0,0.007250758,1785819,1795986
10,1789412.0957,0,0.003339829,1785819,1795986
10,1791349.5161,0,0.00258788,1785804,1795986
10,1793286.9365,0,0.004444445,1785719,1795986
10,1795224.3569,0,0.01574803,1785719,1795986
10,1797161.7773,0,2,1797150,1797167
10,1799099.1978,1.13526e-07,0.02340929,1797219,1799592
10,1801036.6182,2.405241e-09,6,1800993,1801038
10,1802974.0386,0.1923681,0.1195921,1802953,1803034
10,1804911.459,0.2365981,0.247,1804877,1804959
10,1806848.8794,0,0.02977668,1806445,1807497
10,1808786.2998,0.4361404,0.1939265,1808733,1808846
10,1810723.7202,0.1469176,1.288599,1810704,1810725
10,1812661.1406,0.9109759,0.004915421,1810297,1815078
10,1814598.561,1.273192,29.50041,1814598,1814643
10,1816535.9814,10.95558,0.003683382,1813339,1819792
10,1818473.4019,1.641936,0.001891646,1812133,1824555
10,1820410.8223,6.126771,0.001613002,1813198,1827565
10,1822348.2427,0.6064031,0.03031999,1822075,1822695
10,1824285.6631,0.4611164,0.02212576,1823743,1824555
10,1826223.0835,0.078241,0.006406854,1824555,1827565
10,1828160.5039,3.276034e-09,1,1827565,1828172
10,1830097.9243,0.001461197,1.192778,1829986,1830106
10,1832035.3447,1.617361,0.01000516,1830837,1833194
10,1833972.7651,0.7793969,0.005653157,1831996,1835990
10,1835910.1855,4.477055,0.01781323,1835318,1836521
10,1837847.606,0.9785719,0.0189874,1836935,1838423
10,1839785.0264,3.602222,0.004443778,1837898,1842460
10,1841722.4468,0.105909,0.1960237,1841702,1842460
10,1843659.8672,0.3773447,0.03952001,1843584,1843924
10,1845597.2876,0.8600597,0.0915736,1845468,1845724
10,1847534.708,9.192719e-09,0.07999998,1847329,1847684
10,1849472.1284,0,6.000002,1849470,1849772
10,1851409.5488,11.0171,0.004756482,1849470,1853897
10,1853346.9692,0.6978549,0.007522842,1852694,1854831
10,1855284.3896,0.2604291,0.09620331,1854831,1855322
10,1857221.8101,1.305263,0.01014442,1856052,1858351
10,1859159.2305,0,0.3870969,1859128,1859265
10,1861096.6509,0.5142417,73.21079,1861096,1861134
10,1863034.0713,0.0137251,0.004068575,1860094,1875338
10,1864971.4917,2.147452e-05,0.002610517,1860400,1875288
10,1866908.9121,7.83638e-07,0.002203452,1861620,1875180
10,1868846.3325,0.7549848,0.0006288362,1849772,1882845
10,1870783.7529,1.235197,0.0008281528,1856460,1882845
10,1872721.1733,1.203188,0.001382571,1861096,1881121
10,1874658.5938,1.070838,0.004603755,1860898,1877264
10,1876596.0142,0.05488534,0.07840954,1876511,1876712
10,1878533.4346,0.6014875,0.1144362,1878474,1878629
10,1880470.855,0.3171493,0.004909131,1878045,1882845
10,1882408.2754,0.4752548,0.03212656,1882166,1882543
10,1884345.6958,0.9517329,0.000855693,1875175,1916743
10,1886283.1162,1.900559,0.0004013453,1856460,1915097
10,1888220.5366,2.086508,0.0003209593,1850977,1925472
10,1890157.957,1.885613,0.0002705269,1845820,1927096
10,1892095.3774,1.627183,0.0002348459,1840999,1943078
10,1894032.7979,1.499235,0.0002010519,1834433,1950218
10,1895970.2183,1.739907,0.0001808828,1829731,1950218
10,1897907.6387,1.923734,0.0001734215,1829118,1950218
10,1899845.0591,1.814392,0.0001630858,1826879,1950218
10,1901782.4795,2.311863,0.0001396757,1816161,1950218
10,1903719.8999,2.398492,0.0001491609,1823298,1950218
10,1905657.3203,1.288485,0.0002380374,1855322,1950218
10,1907594.7407,1.62854,0.0002692831,1875175,1950218
10,1909532.1611,2.010881,0.0003120148,1875175,1947980
10,1911469.5815,2.314673,0.0004006804,1881598,1941416
10,1913407.002,2.393048,0.0006181601,1882845,1927096
10,1915344.4224,1.206661,0.00276384,1915097,1919684
10,1917281.8428,0.7977164,0.009346757,1916341,1918414
10,1919219.2632,0.03157148,0.03498533,1918414,1919298
10,1921156.6836,0.1390599,0.2611935,1921148,1921284
10,1923094.104,0.001249572,0.06392126,1922975,1923212
10,1925031.5244,1.20586,0.007508416,1923480,1926561
10,1926968.9448,2.383445,0.001639501,1919684,1927096
10,1928906.3652,0.02254218,0.002559204,1924337,1936240
10,1930843.7856,3.544974e-05,0.002058324,1925190,1936590
10,1932781.2061,0.7614013,0.0005735771,1915097,1950218
10,1934718.6265,1.282742,0.001252211,1925190,1944286
10,1936656.0469,1.334409,0.01687416,1936005,1937173
10,1938593.4673,0,0.02536998,1937080,1939066
10,1940530.8877,0.004049539,0.1029842,1940476,1940667
10,1942468.3081,1.427564,0.05230747,1942254,1942556
10,1944405.7285,0,0.4137932,1944340,1944434
10,1946343.1489,0.213858,0.009530547,1945747,1947584
10,1948280.5693,0.1320653,0.1120136,1948194,1948410
10,1950218,2.310679,44.8765,1950009,1950218
11,20568,0.5309573,224.0874,20568,20609
11,22304.9369,0.4720504,0.05745831,22100,22487
11,24041.8738,14.019,0.001094414,20568,33870
11,25778.8107,32.93538,0.0005642851,20568,36688
11,27515.7476,3.584121,0.001177873,20568,36688
11,29252.6844,0.7896138,0.0547128,29182,29465
11,30989.6213,0,0.4285714,30961,31138
11,32726.5582,1.046648,0.2471037,32716,32764
11,34463.4951,5.029023,0.002933081,30448,36688
11,36200.432,0.9397117,0.5527681,36195,36244
11,37937.3689,12.33316,0.001560001,30250,57370
11,39674.3058,14.98807,0.0006797488,22055,57315
11,41411.2427,18.98135,0.000435504,20568,67396
11,43148.1796,22.15909,0.0003250803,20568,79270
11,44885.1165,47.82114,0.0001708791,20568,115110
11,46622.0533,52.0935,0.0001721895,20568,116311
11,48358.9902,44.37743,0.0001957762,20568,109439
11,50095.9271,35.92261,0.0002195615,20568,103899
11,51832.864,15.67292,0.0002691095,20568,96407
11,53569.8009,6.329183,0.000765718,36087,67396
11,55306.7378,4.426559,0.00159411,36434,62786
11,57043.6747,0.292528,0.988,56989,57046
11,58780.6116,0.4308193,0.2126031,58729,58802
11,60517.5485,0.3092715,0.06897594,60310,60570
11,62254.4854,0.3394864,1.288599,62241,62256
11,63991.4222,0.3310602,0.06136185,63843,64698
11,65728.3591,0.4346128,0.01645143,64686,65979
11,67465.296,0.07110098,0.04940368,67396,69857
11,69202.2329,40.78778,0.0004127048,56989,98233
11,70939.1698,13.85877,0.0003590151,56989,103899
11,72676.1067,0.05845746,0.01365898,72459,73259
11,74413.0436,3.501657,0.01191907,74121,75686
11,76149.9805,0.09917891,0.07599999,75686,76188
11,77886.9174,6.328521,0.0008301273,63549,91667
11,79623.8542,6.627396,0.002104899,74121,84859
11,81360.7911,2.773553e-09,0.01970443,79248,81969
11,83097.728,0.7807051,0.08651727,82896,83217
11,84834.6649,0.05028651,0.1934168,84697,84859
11,86571.6018,0,0.2727273,86527,87728
11,88308.5387,0.3017146,0.348258,88282,88339
11,90045.4756,1.432716,0.003187565,86527,93711
11,91782.4125,0.1523825,0.008184065,91021,93225
11,93519.3494,1.153617,0.00962798,92541,93711
11,95256.2863,0.1926601,0.02444218,94770,95672
11,96993.2231,0.3464735,0.0287767,96693,97243
11,98730.16,0.3881333,0.01827371,98196,99383
11,100467.0969,0.2168235,1.714747,100465,100471
11,102204.0338,0.04311641,3.920476,102108,102205
11,103940.9707,0,0.292683,103899,105115
11,105677.9076,0.7851658,0.5154396,105599,105700
11,107414.8445,0.05028652,0.4835421,107404,107521
11,109151.7814,1.037787,0.232172,109135,109196
11,110888.7183,0.3092696,0.02041419,110381,111461
11,112625.6552,0.8515166,0.009680969,111396,113792
11,114362.592,0,2.000001,114356,114400
11,116099.5289,0.3693142,0.5927999,116077,116104
11,117836.4658,0.9578465,0.009632998,116721,118914
11,119573.4027,3.362737,0.001918057,113322,125803
11,121310.3396,0.1654364,0.06087241,121136,121478
11,123047.2765,0,0.1445783,122964,123337
11,124784.2134,1.101941,0.05993485,124604,124938
11,126521.1503,0.005703285,0.01802872,126113,127726
11,128258.0872,0.5771675,0.9683573,128257,128268
11,129995.024,0.1238769,0.280034,129968,130029
11,131731.9609,0.8541881,0.04490908,131524,131895
11,133468.8978,2.441807,0.03487165,133418,133811
11,135205.8347,0.0587861,0.3223613,135157,135237
11,136942.7716,0,0.03947369,136543,137246
11,138679.7085,0.0276921,0.01648402,137965,139067
11,140416.6454,1.102556,0.008917658,139067,141744
11,142153.5823,0.352072,1.589327,142143,142159
11,143890.5192,0,1.090909,143879,143917
11,145627.4561,0,1200,145627,145719
11,147364.3929,0,1.2,147332,147374
11,149101.3298,0,0.8000001,148999,149116
11,150838.2667,1.193563,0.1974703,150786,150898
11,152575.2036,2.115649,0.01728745,151891,153267
11,154312.1405,0,0.923077,154299,154356
11,156049.0774,0,0.4615385,155967,156075
11,157786.0143,0.1405545,0.06741075,157623,157947
11,159522.9512,0,0.03149607,159141,159957
11,161259.8881,0.02354751,0.006496912,159946,163030
11,162996.825,0.0007251874,2.780576,162992,163010
11,164733.7618,0.002010939,0.04695978,164497,191653
11,166470.6987,3.07524e-08,0.006282724,164606,191653
11,168207.6356,2.483967e-08,0.003290376,164606,191653
11,169944.5725,2.274208e-08,0.002228826,164606,191653
11,171681.5094,2.166777e-08,0.001685157,164606,191653
11,173418.4463,2.609967e-08,0.001289491,164389,191653
11,175155.3832,2.057595e-08,0.00113261,164606,191653
11,176892.3201,2.026079e-08,0.0009730782,164606,191653
11,178629.257,0.05925718,0.0004321194,150881,198083
11,180366.1938,0.8572992,0.0003701332,147976,211909
11,182103.1307,1.094764,0.0004069391,152642,211256
11,183840.0676,1.097581,0.000482595,159141,198083
11,185577.0045,1.098823,0.0005924948,164389,198083
11,187313.9414,1.147849,0.0007870294,163440,198083
11,189050.8783,1.004886,0.001184198,163821,198083
11,190787.8152,0.5820425,0.003806772,163152,193923
11,192524.7521,0,0.03438395,191653,192873
11,194261.689,0.114938,0.1305616,194178,194319
11,195998.6259,2.756287,0.02089548,194873,196257
11,197735.5627,0.3911014,1.579762,197723,197736
11,199472.4996,22.0077,0.0008642029,191600,213057
11,201209.4365,16.9549,0.0004820203,191600,226063
11,202946.3734,7.495,0.0003887047,191600,233717
11,204683.3103,0.8635688,0.0006919683,191600,222010
11,206420.2472,1.492583,0.0004295317,191600,234356
11,208157.1841,3.5549,0.0006244513,191600,226931
11,209894.121,5.508836,0.002500635,197527,214141
11,211631.0579,0.07790317,0.02632937,211256,211909
11,213367.9948,0.1239195,0.008242932,212793,214141
11,215104.9316,1.371068,0.003547631,211909,218413
11,216841.8685,0.02884018,0.1422182,216797,216920
11,218578.8054,0,0.25,218408,218626
11,220315.7423,0.08533456,0.05681849,219814,220387
11,222052.6792,0.04032093,0.1073544,222010,222106
11,223789.6161,1.309247,0.01737419,223104,224456
11,225526.553,0.27222,0.1411808,225448,225604
11,227263.4899,7.179476,0.001298846,218074,236110
11,229000.4268,0,0.1967214,228752,229061
11,230737.3636,0.4993989,0.03031276,230350,231048
11,232474.3005,11.53783,0.004133557,229772,235350
11,234211.2374,0.6935046,0.01700337,233717,234869
11,235948.1743,0.1363575,0.100525,235874,236009
11,237685.1112,0,0.03243243,236784,238055
11,239422.0481,0.424757,0.003909784,236784,242486
11,241158.985,0.864419,0.01638481,240609,241421
11,242895.9219,0.1200531,0.4540934,242767,242902
11,244632.8588,1.289312,22.30321,244632,244638
11,246369.7957,0.3007382,0.1492534,246290,246441
11,248106.7325,0.4216846,0.4005266,248094,248145
11,249843.6694,0.3608878,0.3948344,249816,249903
11,251580.6063,0.3402741,0.156,251542,251771
11,253317.5432,0.7206489,0.5602188,253246,253329
11,255054.4801,0.2436571,1.306825,255051,255256
11,256791.417,0.1285121,0.004701797,254402,259007
11,258528.3539,0.1030234,2.089548,258527,258554
11,260265.2908,0.9198135,0.0387853,260025,260449
11,262002.2277,0.4546834,1.059551,261977,262005
11,263739.1646,0.3500926,0.007330869,262103,265265
11,265476.1014,0.0383197,0.1179408,265457,268619
11,267213.0383,1.003391e-09,0.008534847,265457,268619
11,268949.9752,1.138502,0.00167726,261855,285002
11,270686.9121,1.003404e-09,0.005805513,268619,284240
11,272423.849,1.00343e-09,0.003154573,268619,284391
11,274160.7859,1.003452e-09,0.002165674,268619,284391
11,275897.7228,4.212727,0.0002721646,231914,319960
11,277634.6597,12.48051,0.0002956888,238055,317687
11,279371.5966,14.11317,0.000335036,243586,315085
11,281108.5334,12.30098,0.000407709,251771,310536
11,282845.4703,9.50736,0.0005078747,259400,306080
11,284582.4072,3.789398,0.0006771662,268619,302293
11,286319.3441,2.627773,0.001623898,284240,293503
11,288056.281,0.03123449,0.5297759,288035,288071
11,289793.2179,0.1435396,0.3531838,289761,289825
11,291530.1548,1.312275e-05,0.6573687,291364,291542
11,293267.0917,0.3911055,0.08314538,293133,293503
11,295004.0286,0.5558983,0.01717133,294404,297366
11,296740.9655,0,0.01916933,294912,297366
11,298477.9023,6.832147,0.005592452,297366,300572
11,300214.8392,0.2119216,0.3468373,300201,300228
11,301951.7761,9.939523,0.003492248,298680,305377
11,303688.713,2.50447e-09,0.0827586,303543,304035
11,305425.6499,0.04064458,1.127221,305411,305429
11,307162.5868,0.003126501,0.09097553,307105,307275
11,308899.5237,0.2235045,0.5223869,308885,308952
11,310636.4606,0.04004673,0.04156963,310471,311329
11,312373.3975,0.6563879,0.003576501,309019,315655
11,314110.3344,0.03440808,0.02147088,312881,314323
11,315847.2712,0.8870354,0.006611258,314320,317520
11,317584.2081,3.299585,0.02780286,317187,317687
11,319321.145,0.1506788,0.1075214,319287,319422
11,321058.0819,0.0172203,0.7514808,321052,321114
11,322795.0188,0,0.4285715,322767,323024
11,324531.9557,0,1.333334,324522,324567
11,326268.8926,3.968663,0.00230725,321113,331436
11,328005.8295,2.383803,0.001338256,319048,336324
11,329742.7664,1.328907,0.002649077,325260,333690
11,331479.7032,0,0.4800002,331436,331504
11,333216.6401,0.01291302,0.009512414,332091,333690
11,334953.577,0.1921161,0.003328898,331377,338409
11,336690.5139,0.5798619,0.001571625,329536,343606
11,338427.4508,0.1561332,0.1646666,338409,338886
11,340164.3877,0.9306641,0.002058851,336324,345866
11,341901.3246,0.6559255,0.03562476,341252,342215
11,343638.2615,0.3527117,0.004104292,340878,346553
11,345375.1984,0,0.07692308,345199,345531
11,347112.1353,2.140368,0.02156334,346585,347662
11,348849.0721,0,0.3529413,348815,349077
11,350586.009,7.058063,0.007743934,349076,352124
11,352322.9459,0.08378911,0.5297756,352250,352341
11,354059.8828,0,1.5,354051,354147
11,355796.8197,0.05096473,0.01176501,354796,356389
11,357533.7566,1.000494,0.4540934,357510,357565
11,359270.6935,2.649276,0.00455144,357034,367191
11,361007.6304,5.602817,0.001045517,349581,372384
11,362744.5673,4.410934,0.000609171,343287,378889
11,364481.5042,4.985741,0.0005435724,343040,383453
11,366218.441,0,0.01801802,358578,366884
11,367955.3779,0,0.09917356,367818,368076
11,369692.3148,2.068731,0.02053527,369146,370251
11,371429.2517,2.579779,0.0109691,370353,372491
11,373166.1886,10.16052,0.003998192,370251,376017
11,374903.1255,7.137759,0.006195189,373041,376274
11,376640.0624,67.17559,0.0008247219,366884,383453
11,378376.9993,26.34043,0.001917102,372144,383453
11,380113.9362,64.13132,0.0003443693,345531,414872
11,381850.873,67.82122,0.0002668,338409,426819
11,383587.8099,0,0.08955225,383453,408421
11,385324.7468,59.89208,0.0001889459,321826,448705
11,387061.6837,59.9802,0.0001610144,312881,460907
11,388798.6206,52.45437,0.0001502531,308952,465052
11,390535.5575,43.97424,0.0001472814,309239,465052
11,392272.4944,32.85824,0.0001375023,305036,478771
11,394009.4313,25.56511,0.0001159353,290568,497513
11,395746.3682,15.17732,0.0001163195,292696,498908
11,397483.3051,0.2091055,0.0003989371,367407,427524
11,399220.2419,0.2199582,0.0004455086,372299,425721
11,400957.1788,0.1870982,0.0005550724,383453,422274
11,402694.1157,0.1455709,0.0007894103,383453,417317
11,404431.0526,0.1174572,0.001211885,383453,411782
11,406167.9895,0.1258739,0.002301644,383453,410470
11,407904.9264,0.1444485,0.03624482,383453,408022
11,409641.8633,0.2250935,0.0105865,408421,410470
11,411378.8002,0.006320949,0.01283566,410470,411782
11,413115.7371,2.583686e-06,0.006969941,411782,414805
11,414852.674,0,2.4,414804,414857
11,416589.6108,0.05135725,0.1751833,416522,416652
11,418326.5477,0,0.07185629,417316,418493
11,420063.4846,0.05209462,0.05851457,419891,420704
11,421800.4215,0.05824047,0.008271046,420704,423049
11,423537.3584,0,0.3428572,423502,423616
11,425274.2953,0.2242737,0.3408854,425254,425284
11,427011.2322,1.883875,0.01027924,426627,427804
11,428748.1691,2.841564,0.02072722,428221,429300
11,430485.106,1.200188,0.003390128,427255,433717
11,432222.0428,0.6872946,0.08827221,432159,432351
11,433958.9797,0.6371359,0.01516899,433195,434734
11,435695.9166,0.2135357,0.01385561,434962,436237
11,437432.8535,0.501222,0.04752295,437391,437478
11,439169.7904,0.01934279,0.01926446,438581,439783
11,440906.7273,1.271657,0.00466637,438581,443466
11,442643.6642,0.001916819,0.009457736,441377,443846
11,444380.6011,7.091809e-07,0.03550874,443835,444687
11,446117.538,0,0.6666667,446099,446149
11,447854.4749,0.9694007,0.07014671,447694,447891
11,449591.4117,0.152779,0.5927998,449564,449596
11,451328.3486,0.1455373,0.007327991,449873,452593
11,453065.2855,0,2,452593,453071
11,454802.2224,0.0787933,0.00538909,452593,456756
11,456539.1593,0.2190636,0.02449586,456352,456756
11,458276.0962,0.9093099,0.001550209,451846,465052
11,460013.0331,1.227283,0.00113297,449564,465052
11,461749.97,2.660772,0.002044594,455941,465052
11,463486.9069,0.05768463,0.18525,463378,463502
11,465223.8438,0.1624659,0.02292676,464716,477616
11,466960.7806,7.234313e-07,0.00597015,464986,477083
11,468697.7175,4.675813e-07,0.003202563,464986,477083
11,470434.6544,3.814411e-07,0.002202643,465013,476977
11,472171.5913,0,0.002496879,464728,476977
11,473908.5282,0,0.00391007,464716,476977
11,475645.4651,0,0.009009011,464944,476977
11,477382.402,0.3734273,0.01434843,476977,477616
