Chrom,Position,Likelihood,Alpha,StartPos,EndPos
10,719956.0293,0.2844603,0.01744564,719715,720504
10,721893.4497,0.3253536,0.001459437,713748,729857
10,723830.8701,3.585903e-08,0.01542416,723052,724896
10,725768.2905,3.585901e-08,2.399999,725763,726645
10,727705.7109,3.585901e-08,0.8571426,727505,727719
10,729643.1313,4.601873,0.002797597,725397,733642
10,731580.5518,0.3804637,0.02462499,731180,731886
10,733517.9722,0.5711738,0.01807157,732988,734064
10,735455.3926,0.5090083,0.00614573,733642,736722
10,737392.813,1.013026,0.002658458,732988,741812
10,739330.2334,1.131387,0.009790544,738325,739437
10,741267.6538,0.7796892,0.002331153,736125,746406
10,743205.0742,2.491563,0.001777109,736604,749918
10,745142.4946,3.585902e-08,0.1875,745078,745227
10,747079.915,0.01443063,0.03368183,746991,748007
10,749017.3354,0.05361025,0.9742205,749015,749081
10,750954.7559,0.0155496,0.01420405,749918,751796
10,752892.1763,0.1956927,0.03214689,752827,753397
10,754829.5967,3.612723e-08,0.7058822,754033,754846
10,756767.0171,1.718723e-07,0.01252609,755809,759190
10,758704.4375,0.02775758,0.005686916,755691,760774
10,760641.8579,3.585902e-08,0.09022555,759803,760774
10,762579.2783,0.3563505,0.001695866,755547,768102
10,764516.6987,0.195693,0.04975113,764330,764558
10,766454.1191,3.585901e-08,1.999999,766308,766460
10,768391.5396,3.499017e-08,0.04152249,768102,770351
10,770328.96,0.01443063,0.1288696,768102,770351
10,772266.3804,1.198251,0.005863602,770351,774066
10,774203.8008,0.4949326,0.01075241,773118,775317
10,776141.2212,3.612724e-08,0.3999999,776111,776299
10,778078.6416,0.04263376,0.01308223,777277,778985
10,780016.062,0.008072556,1.288599,780014,780023
10,781953.4824,1.568105,0.003044439,778250,785891
10,783890.9028,3.612724e-08,0.5217391,783814,783913
10,785828.3232,0.4459164,0.04241001,785820,786099
10,787765.7437,0.03186079,1.288599,787742,787767
10,789703.1641,1.250394,0.007862202,788376,791100
10,791640.5845,0.03280871,0.3681711,791626,791647
10,793578.0049,0.3729185,0.003786547,790428,796649
10,795515.4253,3.585902e-08,1.090909,795504,795624
10,797452.8457,1.235134e-07,0.05150213,797219,797797
10,799390.2661,1.809434,0.003575169,796245,800587
10,801327.6865,0.02671534,0.001178886,791274,811393
10,803265.1069,0.01573128,0.0243132,800587,803371
10,805202.5273,0.06372158,1.288599,805200,805204
10,807139.9478,3.612723e-08,0.3870967,807108,807195
10,809077.3682,0.00203395,0.002978522,805113,813056
10,811014.7886,3.585902e-08,0.03166226,810457,811393
10,812952.209,0.01442567,0.0285,812669,813056
10,814889.6294,0.1858923,0.008830163,813917,815339
10,816827.0498,3.585902e-08,0.01365187,815319,817706
10,818764.4702,3.585903e-08,0.01134215,817706,856070
10,820701.8906,3.585902e-08,0.004006677,817706,856577
10,822639.311,0.06899335,0.0003786084,790947,857383
10,824576.7314,0.1184752,0.0003041555,785820,864028
10,826514.1519,0.150153,0.0002482828,778250,874822
10,828451.5723,0.1718123,0.0002126768,772039,884873
10,830388.9927,0.1656046,0.0001952558,770351,891785
10,832326.4131,0.1025189,0.000187044,770351,896477
10,834263.8335,0.9020401,8.46535e-05,693114,975691
10,836201.2539,2.497454,8.129888e-05,689264,983790
10,838138.6743,3.962318,7.897955e-05,689264,989902
10,840076.0947,5.264549,8.11384e-05,692198,987922
10,842013.5151,6.315117,8.428956e-05,699674,984338
10,843950.9355,7.202747,8.733907e-05,706612,981303
10,845888.356,7.814591,9.358299e-05,718407,974084
10,847825.7764,8.000596,0.0001033926,731886,963015
10,849763.1968,7.384823,0.0001195536,749918,948522
10,851700.6172,5.023945,0.0001500416,771766,931666
10,853638.0376,4.3532e-07,0.004246283,817706,856464
10,855575.458,1.686873e-07,0.02764976,817706,856009
10,857512.8784,0.7311152,0.05092898,857365,857740
10,859450.2988,0.01674984,0.01306065,858584,860366
10,861387.7192,0.03826887,0.005760603,859658,863220
10,863325.1396,11.0484,0.001455823,855976,871468
10,865262.5601,1.36439,0.003013213,861926,869139
10,867199.9805,33.08294,0.0004377534,855976,894548
10,869137.4009,1.054987,0.4209934,869102,869139
10,871074.8213,1.17118,0.003333583,868251,874618
10,873012.2417,2.207965,0.01882415,872493,873456
10,874949.6621,0.1959256,0.5223869,874937,877226
10,876887.0825,1.140586e-07,0.04270462,874937,877168
10,878824.5029,6.642043e-08,0.02325581,878308,879325
10,880761.9233,3.499016e-08,0.3529411,879716,880795
10,882699.3438,3.330868e-08,0.02371541,880795,883205
10,884636.7642,0.2536188,0.02990224,884302,884966
10,886574.1846,2.423273e-07,0.009493667,885310,888128
10,888511.605,0.6432775,63.65679,888511,888512
10,890449.0254,0.03186079,0.8590662,890433,890452
10,892386.4458,3.532322e-08,0.4285713,892358,892562
10,894323.8662,12.05538,0.00239673,889684,899156
10,896261.2866,8.924792e-08,0.07547169,895990,896420
10,898198.707,0.03243713,0.135642,898117,898269
10,900136.1274,0.001710701,0.004104771,897239,902597
10,902073.5479,0.2486368,0.002326329,896944,907045
10,904010.9683,0.3483883,0.0009090694,890814,917209
10,905948.3887,0.8432337,0.004563093,905222,908065
10,907885.8091,0.03183453,0.01431777,907432,908667
10,909823.2295,6.804475,0.0004079595,880795,939227
10,911760.6499,7.699147,0.0006826685,894209,929307
10,913698.0703,0.7398809,0.06149955,913522,913880
10,915635.4907,0.008056594,0.6442994,915624,915692
10,917572.9111,0.03186079,0.1610749,917556,917769
10,919510.3315,0.008072538,2.577198,919509,919599
10,921447.752,10.43186,0.004612811,918901,924036
10,923385.1724,6.199837,0.005570024,921296,925402
10,925322.5928,0.08356601,0.06274702,925278,925402
10,927260.0132,0.095954,0.069096,927169,927417
10,929197.4336,0.05364775,1.948441,929196,929200
10,931134.854,0.2356874,55.34959,931134,931188
10,933072.2744,0.008072538,0.1515999,933055,933168
10,935009.6948,0.008071751,0.2342907,934968,935319
10,936947.1152,0.008072538,0.859066,936944,937765
10,938884.5356,0.2960013,0.09213123,938762,938983
10,940821.9561,0.09790386,0.006907743,939092,942556
10,942759.3765,2.526531,0.0009960653,930992,948522
10,944696.7969,2.160518,0.0006091781,925027,963015
10,946634.2173,0.05361029,0.01217775,945133,947573
10,948571.6377,0.5705751,0.006924084,947573,960781
10,950509.0581,0.2169991,0.0006396468,931801,966080
10,952446.4785,0.07277877,0.0004919152,928077,976471
10,954383.8989,0.4669329,0.0003765696,922569,986240
10,956321.3193,1.082789,0.000318089,918613,994010
10,958258.7397,3.108421,0.0001872619,894209,1022336
10,960196.1602,4.850668,0.0002247699,907045,1012666
10,962133.5806,6.229985,0.0002198218,908065,1016701
10,964071.001,4.764837,0.0004558426,937756,990286
10,966008.4214,0.2463094,0.006232847,964862,966080
10,967945.8418,7.466729,0.0001414286,883205,1052625
10,969883.2622,12.25063,0.0001314536,879325,1055592
10,971820.6826,14.24638,0.0001487305,891158,1051952
10,973758.103,6.103508,0.0009146076,960781,986640
10,975695.5234,10.06002,0.02443573,975680,976471
10,977632.9438,33.11012,0.0008559345,964862,990999
10,979570.3643,3.612723e-08,0.2999999,979530,979826
10,981507.7847,6.495414e-08,0.05555554,981291,981978
10,983445.2051,0.0876839,0.006560408,981978,984539
10,985382.6255,1.258167,0.001188143,975680,995478
10,987320.0459,0.03186079,2.577198,987319,987414
10,989257.4663,3.532322e-08,0.2553191,989044,989304
10,991194.8867,3.532324e-08,0.06153846,990999,991672
10,993132.3071,1.347742e-07,0.02660754,992681,993939
10,995069.7275,7.022784e-08,0.04081632,994332,995363
10,997007.1479,2.182989e-07,0.01062887,995878,999376
10,998944.5684,3.612723e-08,0.02777777,995999,999376
10,1000881.9888,3.612722e-08,0.007968125,999376,1005515
10,1002819.4092,7.286999,0.0001692192,931925,1055592
10,1004756.8296,13.51578,0.0003370864,973984,1039404
10,1006694.25,0.4247557,0.07912671,1006574,1006841
10,1008631.6704,18.1367,0.0002672208,964862,1053340
10,1010569.0908,15.94137,0.0001882526,947573,1055592
10,1012506.5112,10.69376,0.0001860927,948522,1055592
10,1014443.9316,9.426314,0.0002198686,960532,1055592
10,1016381.3521,2.800885,0.0008355486,1005437,1029997
10,1018318.7725,5.575694,0.001460416,1011150,1026403
10,1020256.1929,3.438198,0.0005350878,999376,1042359
10,1022193.6133,0.9922286,0.003729356,1019809,1024583
10,1024131.0337,3.039171,0.001643613,1016848,1031396
10,1026068.4541,6.956681e-08,0.122449,1025812,1026166
10,1028005.8745,3.585902e-08,0.0466926,1027748,1029477
10,1029943.2949,3.585902e-08,0.7999998,1029928,1029966
10,1031880.7153,3.585902e-08,0.2307692,1031788,1031932
10,1033818.1357,0.0008698003,0.05123732,1033631,1034043
10,1035755.5562,0.01443063,0.02333859,1035236,1035882
10,1037692.9766,3.585901e-08,2.399999,1037688,1037734
10,1039630.397,3.585903e-08,0.05309734,1039404,1041246
10,1041567.8174,0.03195519,0.008028656,1041246,1042729
10,1043505.2378,0.09165285,0.002157209,1038088,1048412
10,1045442.6582,3.499018e-08,1,1045018,1045454
10,1047380.0786,3.499015e-08,3.999999,1047287,1047383
10,1049317.499,3.417933e-08,0.1643835,1049244,1049727
10,1051254.9194,0.4463034,0.001969273,1045454,1055592
10,1053192.3398,2.012936,0.0009837965,1041246,1055592
10,1055129.7603,0.9499729,0.002696887,1051759,1055592
10,1057067.1807,2.87162,0.0004737883,1031740,1095081
10,1059004.6011,0.6863884,0.0004059285,1029458,1095232
10,1060942.0215,0.07570834,0.0004075772,1031505,1094105
10,1062879.4419,0.02107558,0.0004289683,1034933,1094885
10,1064816.8623,0.01059002,0.0003911122,1034162,1095232
10,1066754.2827,0.004992083,0.0003635837,1033976,1099715
10,1068691.7031,0.002223397,0.0003410138,1033519,1103158
10,1070629.1235,0.0007378058,0.0003289997,1034162,1107075
10,1072566.5439,2.697287e-05,0.0004011807,1042729,1101580
10,1074503.9644,3.058535e-06,0.000573504,1053580,1095232
10,1076441.3848,2.613702e-06,0.0006386035,1055591,1095232
10,1078378.8052,2.591106e-06,0.0007119971,1055120,1095232
10,1080316.2256,2.553418e-06,0.0008045051,1055469,1095232
10,1082253.646,2.489712e-06,0.0009245704,1055591,1095232
10,1084191.0664,4.907023,7.493427e-05,924065,1244268
10,1086128.4868,10.55957,7.989985e-05,935940,1236232
10,1088065.9072,13.54529,8.905932e-05,960532,1222663
10,1090003.3276,11.95797,0.0001191134,989304,1190496
10,1091940.748,6.194302,0.0002205164,1037543,1146244
10,1093878.1685,3.612723e-08,0.2553191,1093831,1093961
10,1095815.5889,3.105482,0.0005676882,1093619,1111876
10,1097753.0093,5.042335,0.003986543,1094759,1100679
10,1099690.4297,4.28081,0.0007658838,1093619,1111876
10,1101627.8501,7.4955,0.0004940494,1093619,1125887
10,1103565.2705,37.7851,8.017024e-05,960532,1253073
10,1105502.6909,40.36054,7.474364e-05,945133,1265962
10,1107440.1113,1.848556,0.002015634,1101569,1111876
10,1109377.5317,7.295716e-08,0.1176471,1109157,1109479
10,1111314.9521,0.977381,0.005574303,1109478,1111876
10,1113252.3726,12.91006,0.0001513937,1034018,1191243
10,1115189.793,39.20998,6.59946e-05,933443,1295576
10,1117127.2134,34.00238,7.001036e-05,946794,1288023
10,1119064.6338,8.378291,0.0004009098,1093619,1148990
10,1121002.0542,12.13347,0.0006643356,1103055,1137072
10,1122939.4746,24.43339,0.0003971971,1093619,1152312
10,1124876.895,24.78356,0.0001376475,1037734,1208720
10,1126814.3154,43.36867,8.59025e-05,987150,1266181
10,1128751.7358,51.5705,9.430068e-05,1005437,1255958
10,1130689.1562,28.01736,0.0001178666,1029441,1231491
10,1132626.5767,19.53346,0.000125521,1037156,1227484
10,1134563.9971,5.183661,0.000148586,1055120,1213523
10,1136501.4175,0.4870086,0.01733036,1134120,1137072
10,1138438.8379,0.8769558,0.0007941119,1123817,1153358
10,1140376.2583,6.909433,0.001254666,1131009,1149827
10,1142313.6787,0.5958885,0.02438757,1141897,1142460
10,1144251.0991,0.02871715,0.07229268,1144103,1144402
10,1146188.5195,1.145406,0.008561895,1145065,1147586
10,1148125.9399,1.799193,0.006245152,1146244,1150037
10,1150063.3604,0.9972634,0.05631597,1150037,1150214
10,1152000.7808,0.0003762666,0.02626987,1151705,1152312
10,1153938.2012,0.003558061,0.008940697,1153208,1155278
10,1155875.6216,0.2078681,0.004700811,1153352,1158178
10,1157813.042,7.330153,0.004875523,1155380,1159984
10,1159750.4624,8.013628,0.000751376,1143783,1172885
10,1161687.8828,0.6206466,0.006750162,1159921,1163400
10,1163625.3032,5.011108,0.001333725,1155160,1171775
10,1165562.7236,17.32519,0.0001546518,1093619,1241452
10,1167500.144,13.07872,0.0001089017,1093619,1277683
10,1169437.5645,24.68843,7.999606e-05,1019809,1309171
10,1171374.9849,29.67975,6.763187e-05,993966,1345207
10,1173312.4053,32.47612,6.12788e-05,977718,1363921
10,1175249.8257,19.18769,5.596147e-05,962934,1389036
10,1177187.2461,19.01871,5.063571e-05,940202,1404580
10,1179124.6665,63.62339,4.356067e-05,905222,1450772
10,1181062.0869,82.75795,4.013629e-05,883205,1479659
10,1182999.5073,87.78745,3.615732e-05,855976,1507470
10,1184936.9277,74.3827,3.633248e-05,855976,1507470
10,1186874.3481,36.18808,3.671461e-05,860042,1507470
10,1188811.7686,8.610139e-08,0.03380281,1188503,1189166
10,1190749.189,44.31512,0.0002205606,1136586,1244625
10,1192686.6094,101.2383,0.000199494,1132558,1252681
10,1194624.0298,68.85756,0.000202608,1136586,1253768
10,1196561.4502,58.48339,2.879451e-05,779972,1612622
10,1198498.8706,1.63547,0.004937483,1197680,1199342
10,1200436.291,81.96682,2.618458e-05,742283,1658721
10,1202373.7114,108.9741,2.514676e-05,725397,1679034
10,1204311.1318,156.0742,2.430898e-05,710674,1697390
10,1206248.5522,178.3985,2.381116e-05,702471,1702631
10,1208185.9727,194.1788,2.4018e-05,708925,1702631
10,1210123.3931,197.0673,2.388012e-05,707650,1712118
10,1212060.8135,180.8941,2.500066e-05,732221,1690406
10,1213998.2339,138.8119,2.575426e-05,748059,1679852
10,1215935.6543,1.785767,0.02391842,1215825,1216184
10,1217873.0747,3.177909,0.005293251,1215825,1220006
10,1219810.4951,3.024971,0.003478484,1216544,1222663
10,1221747.9155,13.04449,0.0002970839,1185951,1262107
10,1223685.3359,7.515554,0.0009214706,1213523,1236409
10,1225622.7563,0.6683719,0.01489354,1224922,1226110
10,1227560.1768,4.088985,0.0006817585,1213523,1244625
10,1229497.5972,20.84836,3.571609e-05,894101,1565480
10,1231435.0176,33.83081,3.80244e-05,916044,1547020
10,1233372.438,106.0133,4.095265e-05,940355,1525661
10,1235309.8584,61.61087,4.820771e-05,986409,1484213
10,1237247.2788,2.248102,0.08550204,1237236,1237379
10,1239184.6992,2.852837,0.005743694,1237236,1241207
10,1241122.1196,2.596106,0.0007275414,1224922,1257551
10,1243059.54,51.46112,5.404049e-05,1022245,1465102
10,1244996.9604,23.70908,6.195401e-05,1051759,1437595
10,1246934.3809,6.054339,0.001710949,1240067,1253768
10,1248871.8013,0.008119626,0.2342907,1248860,1248922
10,1250809.2217,171.9088,6.332928e-05,1093619,1440269
10,1252746.6421,217.6341,6.434718e-05,1093619,1437595
10,1254684.0625,221.6872,7.509203e-05,1094885,1404580
10,1256621.4829,137.1263,0.0001545302,1185951,1327335
10,1258558.9033,39.92459,0.00162335,1251385,1265910
10,1260496.3237,206.9965,9.379188e-05,1132558,1388321
10,1262433.7441,258.2454,7.629141e-05,1106970,1404580
10,1264371.1646,138.6751,6.864685e-05,1093619,1437595
10,1266308.585,279.7241,5.789689e-05,1093619,1472685
10,1268246.0054,279.1116,5.411855e-05,1046537,1489981
10,1270183.4258,245.1485,5.425835e-05,1049120,1491290
10,1272120.8462,182.1439,6.10634e-05,1093619,1468591
10,1274058.2666,132.2014,7.344189e-05,1110951,1435999
10,1275995.687,100.7631,9.066287e-05,1143639,1404580
10,1277933.1074,68.22332,0.0001360471,1190496,1363921
10,1279870.5278,42.68189,0.0003235677,1243245,1309171
10,1281807.9482,6.084278,0.0008513923,1272842,1295576
10,1283745.3687,8.274017,0.02645323,1283292,1284338
10,1285682.7891,1.168883,0.002871474,1281866,1288999
10,1287620.2095,0.03303427,0.01149837,1287030,1288627
10,1289557.6299,0.5606453,0.00330208,1286395,1294092
10,1291495.0503,4.810067,0.0006996004,1274451,1307572
10,1293432.4707,1.809867,0.001922606,1287411,1298543
10,1295369.8911,0.1956927,208.9548,1295369,1295461
10,1297307.3115,0.4941888,0.00813857,1297126,1298543
10,1299244.7319,0.9818019,0.001959492,1293936,1303046
10,1301182.1523,9.995496,0.003315442,1298445,1303046
10,1303119.5728,0.8921254,0.01122649,1302928,1305924
10,1305056.9932,2.101979e-07,0.01731602,1302971,1305750
10,1306994.4136,3.612724e-08,0.9230768,1306977,1307007
10,1308931.834,0.189805,0.002888916,1305722,1309171
10,1310869.2544,5.054554,0.0001452763,1228954,1393181
10,1312806.6748,8.74037,0.0001072565,1201953,1404580
10,1314744.0952,10.39472,8.53228e-05,1176081,1450772
10,1316681.5156,11.61036,6.89843e-05,1142869,1490567
10,1318618.936,13.87417,4.376648e-05,1045018,1578247
10,1320556.3564,16.16747,3.186967e-05,944083,1696525
10,1322493.7769,26.46757,2.589761e-05,859266,1785819
10,1324431.1973,38.10843,2.46662e-05,855976,1810557
10,1326368.6177,45.23006,2.3461e-05,815319,1836935
10,1328306.0381,49.35903,2.272441e-05,800587,1856255
10,1330243.4585,50.84417,2.235857e-05,793924,1861622
10,1332180.8789,50.35911,2.234616e-05,795214,1861622
10,1334118.2993,47.75436,2.283454e-05,810457,1859501
10,1336055.7197,43.31188,2.219628e-05,795443,1876546
10,1337993.1401,37.0109,2.275872e-05,811393,1861622
10,1339930.5605,28.38288,2.340155e-05,855976,1852694
10,1341867.981,16.79566,2.411046e-05,855976,1839550
10,1343805.4014,0.03186087,0.00183823,1327335,1350187
10,1345742.8218,0.03186079,0.004817193,1345207,1350187
10,1347680.2422,0.1328466,0.000893847,1345207,1360927
10,1349617.6626,0.06254334,0.004521401,1345207,1351398
10,1351555.083,0.1956927,0.01330922,1351398,1352564
10,1353492.5034,0.01453664,0.003193966,1350154,1356154
10,1355429.9238,0.1956951,0.002882135,1351398,1356154
10,1357367.3442,0.1954278,0.001722628,1351398,1363921
10,1359304.7646,3.499016e-08,0.007393714,1356154,1360927
10,1361242.1851,3.499015e-08,0.03809523,1360927,1362883
10,1363179.6055,0.05589694,0.003271478,1360927,1363921
10,1365117.0259,1.086093,0.0004336187,1345207,1392723
10,1367054.4463,1.238006,0.0002263928,1321332,1404580
10,1368991.8667,1.323491,0.0001680816,1298445,1440269
10,1370929.2871,0.559255,0.0001693831,1300634,1441485
10,1372866.7075,0.4943039,0.0006760354,1356154,1390443
10,1374804.1279,0.494187,0.006112369,1363921,1375045
10,1376741.5483,0.4941882,0.0008685618,1363921,1390443
10,1378678.9688,1.04617,0.0001997612,1321332,1437595
10,1380616.3892,2.592498,0.0001822037,1321332,1446373
10,1382553.8096,3.501059,0.0001939389,1321332,1444346
10,1384491.23,4.329908,0.0002272262,1345207,1435999
10,1386428.6504,1.734272,0.0003179689,1350154,1404580
10,1388366.0708,1.920818,0.004162244,1385817,1390443
10,1390303.4912,0.4941981,0.01052201,1389694,1390443
10,1392240.9116,13.90374,0.0005927194,1375045,1404580
10,1394178.332,8.885201,0.0005967116,1375045,1404580
10,1396115.7524,3.532321e-08,0.09160302,1395984,1396966
10,1398053.1729,0.01134082,0.1343172,1397995,1398127
10,1399990.5933,5.610626,0.001890746,1395833,1404580
10,1401928.0137,6.265322e-08,0.09999999,1400720,1402048
10,1403865.4341,4.2183,0.004388509,1402044,1404580
10,1405802.8545,0.6930355,0.001155055,1395833,1430707
10,1407740.2749,0.07696478,0.0008489151,1395833,1431292
10,1409677.6953,0.006385045,0.0007761718,1395833,1430984
10,1411615.1157,0.0005844187,0.0007291153,1395833,1430106
10,1413552.5361,7.099917e-05,0.000689125,1396966,1430828
10,1415489.9565,4.262551,0.0001470668,1345207,1497080
10,1417427.377,9.208556,0.0001430994,1345207,1500759
10,1419364.7974,12.0483,0.0001573046,1345207,1495343
10,1421302.2178,13.35577,0.0001796917,1356154,1487783
10,1423239.6382,13.28462,0.0002198032,1375045,1477786
10,1425177.0586,12.08598,0.0002884369,1385817,1466776
10,1427114.479,9.361259,0.0004262063,1399004,1450772
10,1429051.8994,3.027766e-07,0.009925555,1404342,1430260
10,1430989.3198,0.1956927,0.4179096,1430984,1431043
10,1432926.7402,0.494187,0.1636757,1432711,1432935
10,1434864.1606,4.691275,0.0008330166,1430100,1449058
10,1436801.5811,3.174919,0.0004950578,1430100,1460745
10,1438739.0015,21.97244,0.0002812046,1396966,1480995
10,1440676.4219,0.5047883,0.008861758,1440268,1441485
10,1442613.8423,3.612722e-08,0.2399999,1442563,1443910
10,1444551.2627,0.1579824,0.001868889,1440268,1450772
10,1446488.6831,1.603914,0.0106745,1445683,1447243
10,1448426.1035,3.448533,0.00130874,1440268,1457518
10,1450363.5239,1.327885,0.002686873,1445930,1450772
10,1452300.9443,12.67192,0.000316254,1430100,1490241
10,1454238.3647,25.17362,0.0001030458,1345207,1570260
10,1456175.7852,42.23536,8.927632e-05,1327335,1578247
10,1458113.2056,39.70742,8.687355e-05,1321332,1596138
10,1460050.626,64.04628,8.847939e-05,1327335,1578247
10,1461988.0464,6.223106,0.0001501017,1385817,1541487
10,1463925.4668,4.70047,0.000516823,1440711,1487130
10,1465862.8872,0.7259972,0.04649553,1465675,1465889
10,1467800.3076,2.213067,0.006821146,1466548,1469014
10,1469737.728,19.71792,0.0001461564,1388321,1551817
10,1471675.1484,43.75313,9.369438e-05,1345207,1599567
10,1473612.5688,50.72298,9.413461e-05,1350154,1600624
10,1475549.9893,21.77439,0.0002160211,1430100,1530182
10,1477487.4097,0.8323462,0.01665045,1477001,1478124
10,1479424.8301,3.612724e-08,0.9230768,1479287,1479437
10,1481362.2505,0.2998297,0.004013845,1478574,1484314
10,1483299.6709,0.03186079,0.4295331,1483293,1483479
10,1485237.0913,21.13927,0.001326697,1477001,1493367
10,1487174.5117,18.6475,0.0003550013,1457068,1520974
10,1489111.9321,0.641273,0.03350358,1488863,1489456
10,1491049.3525,0.008072538,0.3681711,1491042,1491125
10,1492986.7729,0.3738276,0.001789391,1486788,1498015
10,1494924.1934,0.00873113,0.1335089,1493367,1494955
10,1496861.6138,0.1988381,0.1623701,1496648,1496903
10,1498799.0342,2.103745,0.001562574,1491124,1506383
10,1500736.4546,0.4711547,0.02406504,1498015,1500759
10,1502673.875,27.4489,0.0001022308,1385817,1619872
10,1504611.2954,91.94623,0.0002100468,1447902,1561231
10,1506548.7158,83.71511,0.0001220994,1430100,1603337
10,1508486.1362,68.19156,7.495943e-05,1350154,1660201
10,1510423.5566,49.22097,7.187719e-05,1345207,1677370
10,1512360.9771,37.261,8.169219e-05,1375045,1658861
10,1514298.3975,29.22093,9.420043e-05,1388321,1641425
10,1516235.8179,1.14629,0.008325486,1515219,1516627
10,1518173.2383,20.48411,0.0001157121,1430100,1620163
10,1520110.6587,38.98657,0.000119652,1430100,1620163
10,1522048.0791,30.17271,0.0001282405,1430100,1613464
10,1523985.4995,25.18909,0.0001497322,1443910,1603337
10,1525922.9199,13.29136,0.0005933292,1505725,1544605
10,1527860.3403,0.1032083,0.0002239806,1474367,1578247
10,1529797.7607,9.453261,0.0002938301,1488969,1570260
10,1531735.1812,22.11145,0.0007837726,1516621,1547020
10,1533672.6016,2.801328,0.002861119,1530182,1537082
10,1535610.022,3.585901e-08,0.5714284,1535589,1535691
10,1537547.4424,4.0454,0.001600135,1530182,1544605
10,1539484.8628,0.494187,0.7365406,1539397,1539486
10,1541422.2832,3.388571,0.001069984,1531524,1552622
10,1543359.7036,6.540762e-08,0.07999998,1543209,1544057
10,1545297.124,1.332742,0.00250485,1540615,1549910
10,1547234.5444,3.612723e-08,3.999999,1547063,1547237
10,1549171.9648,7.12514e-08,0.2222222,1549118,1549266
10,1551109.3853,3.612723e-08,0.1764706,1551018,1551177
10,1553046.8057,1.673327,0.002611909,1548458,1557638
10,1554984.2261,0.03186083,0.1171454,1554850,1555081
10,1556921.6465,8.485623,0.002992996,1554077,1560530
10,1558859.0669,5.712616,0.003717201,1555700,1562078
10,1560796.4873,1.847163e-07,0.03749999,1560484,1561116
10,1562733.9077,1.241591e-07,0.09677417,1562609,1562894
10,1564671.3281,0.4708762,0.006643803,1562894,1566477
10,1566608.7485,3.41793e-08,0.342857,1566573,1566651
10,1568546.1689,4.363251,0.02055836,1567980,1569123
10,1570483.5894,0.3004447,0.004124706,1567584,1574344
10,1572421.0098,44.17469,0.0002679659,1528220,1617171
10,1574358.4302,11.12653,0.0001959334,1515219,1635360
10,1576295.8506,26.04318,0.0001554671,1500758,1653402
10,1578233.271,28.03173,0.0001277258,1484290,1660201
10,1580170.6914,37.11665,0.0001081152,1469985,1690406
10,1582108.1118,36.68403,9.259951e-05,1457068,1702631
10,1584045.5322,36.43628,8.02407e-05,1435165,1733528
10,1585982.9526,36.94349,7.487649e-05,1430100,1746237
10,1587920.373,37.71522,6.773098e-05,1430100,1765069
10,1589857.7935,37.9886,6.511511e-05,1430100,1774146
10,1591795.2139,36.75779,6.556655e-05,1430100,1774417
10,1593732.6343,32.52676,7.169873e-05,1430100,1760744
10,1595670.0547,18.15319,9.518675e-05,1469985,1721515
10,1597607.4751,14.105,0.0003851228,1566471,1628160
10,1599544.8955,3.129829,0.0004602285,1574344,1625248
10,1601482.3159,13.50575,0.0001706699,1531524,1660201
10,1603419.7363,5.771852,0.0001360544,1515574,1690406
10,1605357.1567,10.06221,0.0001331292,1515574,1694565
10,1607294.5771,3.190813,0.0001763947,1539373,1660201
10,1609231.9976,0.4177256,0.003074151,1603337,1612622
10,1611169.418,1.547783,0.0006768381,1595940,1628885
10,1613106.8384,0.2104649,0.005442573,1612413,1613464
10,1615044.2588,1.913965,0.001064459,1609547,1625248
10,1616981.6792,0.03186079,0.0135642,1615835,1617171
10,1618919.0996,0.02137411,0.0161214,1618356,1619518
10,1620856.52,0.08177092,0.001472524,1613464,1628983
10,1622793.9404,0.687154,0.0006137701,1603337,1641425
10,1624731.3608,2.002927,0.00422516,1622098,1627490
10,1626668.7812,0.04432825,0.006667475,1624945,1628160
10,1628606.2017,0.0009811602,0.01285507,1628065,1629524
10,1630543.6221,0.08666383,0.006179053,1628821,1630850
10,1632481.0425,3.988868,0.001331745,1624600,1641425
10,1634418.4629,8.336721,0.0001726517,1564925,1702631
10,1636355.8833,7.004028,0.0002665445,1595940,1681197
10,1638293.3037,1.18928,0.001864233,1632753,1644701
10,1640230.7241,0.2356874,0.2767479,1640180,1640232
10,1642168.1445,0.4755203,0.001842561,1636666,1648132
10,1644105.5649,0.01443063,1.482,1644103,1644127
10,1646042.9854,0.5836061,0.003958944,1643665,1648132
10,1647980.4058,1.484582,0.02041443,1647495,1648132
10,1649917.8262,3.341428,0.01264306,1649114,1650578
10,1651855.2466,0.9908868,0.006312322,1650035,1653402
10,1653792.667,0.0100684,0.006608201,1652210,1655504
10,1655730.0874,3.499017e-08,6,1655728,1655769
10,1657667.5078,0.01443063,0.08981818,1657634,1657955
10,1659604.9282,0.9255196,0.01221749,1658663,1660201
10,1661542.3486,2.697632,0.0009444652,1649114,1676690
10,1663479.769,2.264668,0.0005270528,1640775,1686176
10,1665417.1895,2.032332,0.0003687809,1633035,1697390
10,1667354.6099,4.093348,0.0002440567,1618356,1716514
10,1669292.0303,7.306561,0.0002209416,1615835,1723602
10,1671229.4507,10.97139,0.0001612242,1597259,1745629
10,1673166.8711,10.8285,0.0001754901,1609547,1741527
10,1675104.2915,4.061199,0.0008134745,1660201,1689767
